comment_urn,post_urn,ts,author,numLikes,lang,text,company
6983183311363842048,6982846291097649152,2022-10-04 21:57:22,729412572,4,English,You forgot the most important one 🤌,tesla-motors
6982914981209997312,6982846291097649152,2022-10-04 04:11:07,866296033,10,English,A car show revealed what data Tesla collects with its cars from third parties without their consent. The video footage was scary!!! What is the robot doing???,tesla-motors
6984473463444930560,6982846291097649152,2022-10-08 11:23:58,960400,8,English,Tesla will create Skynet,tesla-motors
6984213817593376768,6982846291097649152,2022-10-07 18:12:14,524221910,4,English,"  Looks awesome!! Truly futuristic! But on a lighter note, somehow it makes me feel, "" genesis is skynet"" about to get real. With the all sci-fi movies I've watched, just hope that Optimus doesn't turn out to be a Galvtron. If Sophia ever figures a way to upload herself in that brand new body, that's gonna be Musk's worst nightmare. A lot worse than Cybertruck. ",tesla-motors
6986352166353461248,6982846291097649152,2022-10-13 15:49:16,1013367257,0,English,Very cool,tesla-motors
6984250815016247296,6982846291097649152,2022-10-07 20:39:15,864760635,1,English,"The thing is, doing parkour is irrelevant in a real-life application. Grasping and moving things is what's important. The most important thing is Al and dexterity of the hands and they are AHEAD in those things. Walking can be perfected quickly. Since we all saw difference between Raptor 1 and Raptor 2 rocket engines, I think the next optimus prototype will be much better with less parts in it. 🤖🤖🤖",tesla-motors
6982877261968384000,6982846291097649152,2022-10-04 01:41:14,1046086588,2,Other,Great 👍,tesla-motors
6982883809859960832,6982846291097649152,2022-10-04 02:07:15,140824872,9,English,"Maybe by also networking between nearby Tesla vehicles so that the awareness can be expanded along the route,
could be a game changer? Could you use the 5G that is available now or maybe even Starlink? I hope that future traffic control systems could be made to communicate in a cooperative way to also improve traffic flow ? Would a citywide transportation internet with cooperative protocols and security allow all future AI controlled vehicles to  efficiently and safely operate?",tesla-motors
6985914250389049344,6982846291097649152,2022-10-12 10:49:09,688591006,1,English,Rishith B Unbelievable. Did you sell our code? Where's my cut,tesla-motors
6983731679794233344,6982846291097649152,2022-10-06 10:16:23,313710432,2,English,This reminds me of Elon telling us about a future with robots moving faster than we can see. Imagine having the time to wait around for a robot this slow,tesla-motors
6982874721126158336,6982846291097649152,2022-10-04 01:31:09,729880861,1,English,Cool 😎 Buddy,tesla-motors
6983060741801013248,6982846291097649152,2022-10-04 13:50:19,558486026,2,Other,Looks great,tesla-motors
6984801792702246912,6982846291097649152,2022-10-09 09:08:38,957775101,1,English,THATS GREAT,tesla-motors
6986770449980387329,6982846291097649152,2022-10-14 19:31:23,517300843,1,English,Can it give the Finger? That would be cool.,tesla-motors
6987729100463296512,6982846291097649152,2022-10-17 11:00:43,34056105,0,English,"Single most important development in manufacturing since the conveyor belt and hard hat.
Safety and speed will be impacted by these humanoid robots in an unprecedented scale.

Now we need to bring peace of mind to the millions of people that worry about losing their jobs to a robot, like we did back in 2000. This will create better jobs, safer jobs and more interesting jobs. Humanity will enjoy an age of abundance.",tesla-motors
6982945281499672576,6982846291097649152,2022-10-04 06:11:31,551886289,5,Other,Great❗,tesla-motors
6986793164334346240,6982846291097649152,2022-10-14 21:01:38,966089580,0,Other,Grate 👏👌✌,tesla-motors
6986676546937786368,6982846291097649152,2022-10-14 13:18:14,43832728,1,English,Incredible!,tesla-motors
6986454417814290432,6982846291097649152,2022-10-13 22:35:35,1046685011,0,Other,@Teala Super Cool!! ,tesla-motors
6983074874428678144,6982846291097649152,2022-10-04 14:46:29,793520155,0,Turkish,O kadar da masum değil,tesla-motors
6982937960757284864,6982846291097649152,2022-10-04 05:42:26,823955830,3,English,"Tesla is too excellent for it’s technology, everything inside the car is perfect system 😊",tesla-motors
6982977191143739392,6982846291097649152,2022-10-04 08:18:19,980622999,1,Other,😳 wow!,tesla-motors
6988584394550652928,6982846291097649152,2022-10-19 19:39:21,510599129,0,English,Stock price tanked when this garbage was revealed.,tesla-motors
6984014814931021826,6982846291097649152,2022-10-07 05:01:28,3183536,1,English,One of the symbols looks like a sketchy British hand gesture 🤔,tesla-motors
6986320401534509058,6982846291097649152,2022-10-13 13:43:03,304666846,2,English,Wow Skynet looks great,tesla-motors
6983108360002809856,6982846291097649152,2022-10-04 16:59:32,974807773,0,Polish,Ale kolory fajne fajnie by było by mój produkt tak świecił ,tesla-motors
6986163279177936896,6982846291097649152,2022-10-13 03:18:42,232040230,0,English,Waiting on my phone,tesla-motors
6984687851699355648,6982846291097649152,2022-10-09 01:35:53,1036572547,0,Other,👏 ,tesla-motors
6986899060611760128,6982846291097649152,2022-10-15 04:02:26,909509563,0,Other,🫶,tesla-motors
6984682851778654208,6982846291097649152,2022-10-09 01:16:00,86629431,0,Other,🫡,tesla-motors
6984138510903492608,6982846291097649152,2022-10-07 13:13:00,974727525,1,Other,Cool Elon,tesla-motors
6984023955154096128,6982846291097649152,2022-10-07 05:37:47,904600278,1,English,Horrible hollow existence ,tesla-motors
6984017490607562752,6982846291097649152,2022-10-07 05:12:06,1047879868,0,English,touch and feel,tesla-motors
6983228877577867264,6982846291097649152,2022-10-05 00:58:26,120921709,1,English,Guess it will soon also write Tweets lol.,tesla-motors
6988279101606260736,6982846291097649152,2022-10-18 23:26:13,1041068626,0,English,Peace...I love you...ok...my heart is what it is saying...shi,tesla-motors
6988172716486856704,6982846291097649152,2022-10-18 16:23:29,534537922,1,English,"Interesting idea to decrease complexity by exchanging some tendons with springs, actually using single direction drive. 
I'm very interested in precision of that tendon driven joints. Very interesting idea tough. 
Keep going!",tesla-motors
6983611067591532544,6982846291097649152,2022-10-06 02:17:07,1004435047,3,English,"That’s amazing !!
May love prosper !!
May hate die !!
& may technology continue to hit new levels & may it assist civilisations & many more generations to come
🤖✌️🤙🤟👌💯☺️❤️❤️❤️",tesla-motors
6986733071081373696,6982846291097649152,2022-10-14 17:02:51,1017516629,0,Other,perfect,tesla-motors
6985238315327246337,6982846291097649152,2022-10-10 14:03:13,14679099,0,English,Amazing development and intelligence!   >>> KAI ZEN <<<,tesla-motors
6984210591947083776,6982846291097649152,2022-10-07 17:59:25,960926652,0,English,In reality A.I will show us middle one in future! 🗿🤞🏿😂.,tesla-motors
6983157106044542976,6982846291097649152,2022-10-04 20:13:14,82528128,0,English,It's really too cool,tesla-motors
6984015751259074560,6982846291097649152,2022-10-07 05:05:11,1047879868,0,Chinese,"硅胶材质会更有欲望
",tesla-motors
6985047860660641792,6982846291097649152,2022-10-10 01:26:25,1044520355,2,English,Great technology,tesla-motors
6983137585028034560,6982846291097649152,2022-10-04 18:55:40,222351354,1,English,Congratulation ,tesla-motors
6987460406952779776,6982846291097649152,2022-10-16 17:13:01,525804229,0,English,Wow cool hand ✋,tesla-motors
6984201283234598912,6982846291097649152,2022-10-07 17:22:26,931764347,0,English,"Hello, now that Tesla is starting to create humanoid robots like the Tesla Bot, i wonder if Tesla could also one day (by 2029) create customized robots? I would love to buy some customized robots with the shape of several diferent mythical creatures?
How much would it cost to create those type of customized robots?",tesla-motors
6982887686764183552,6982846291097649152,2022-10-04 02:22:40,651823513,4,Other,I want in,tesla-motors
6982906103558787072,6982846291097649152,2022-10-04 03:35:51,50617226,3,English,"I saw the 😍 presentation 🤗  by Elon and the Team 👍 👍 
",tesla-motors
6984230279922032640,6982846291097649152,2022-10-07 19:17:39,50617226,0,English,Why work at the office when you can work ANYWHERE in the world? Find out how at https://www.remoterevolution.net/,tesla-motors
6983790633513533443,6982846291097649152,2022-10-06 14:10:39,829622608,1,English,Interesting ,tesla-motors
6983209380129202176,6982846291097649152,2022-10-04 23:40:57,818826164,0,English,Ai and robots ehh? Ok there bud. Let’s give it a go. ,tesla-motors
6986317433791754241,6982846291097649152,2022-10-13 13:31:15,1023737213,1,Other,"So cool!
",tesla-motors
6987870274654244864,6982846291097649152,2022-10-17 20:21:41,1051379016,0,English,I'm intrigued for the future of AI. I want to see the many ways AI and robotics will change the world,tesla-motors
6982859196023152640,6982846291097649152,2022-10-04 00:29:27,374410229,7,English,"Tesla In the UK, a V-sign which is made by sticking up your first two fingers in a V shape, with the palm of your hand facing you is a rude gesture. The one you probably wanted to demonstrate is the victory gesture, when the palm of the hand is facing away from the robot (like on the emoji you've added).",tesla-motors
6986042606308765697,6982846291097649152,2022-10-12 19:19:11,1043870976,0,English,No doubt AI is future but I must say it is dangerous too,tesla-motors
6983291785775132672,6982846291097649152,2022-10-05 05:08:25,350540607,1,English,Interesting!,tesla-motors
6982908078543294465,6982846291097649152,2022-10-04 03:43:42,1965133,1,English,"What kind of research are you planning regarding speech recognition to be run on Optimus. More than 10 years ago, with my NAO development kit and Choreograph, I have tried many time to get my NAO less dumb... But before the implementation of the Nuance engine, it was impossible mission. Speech recognition is even more important than Vision ability in my opinion.",tesla-motors
6986202227270922240,6982846291097649152,2022-10-13 05:53:28,1007661063,2,Other,https://sportsgoodsonlineshop.blogspot.com/2022/10/amazon-basics-12-inch-extra-thick_3.html,tesla-motors
6984244785377075200,6982846291097649152,2022-10-07 20:15:17,757124650,0,Other,Great 👍👏,tesla-motors
6987909347955589120,6982846291097649152,2022-10-17 22:56:57,71388205,0,English,"As a BIM Facility manager for a healthcare campus, I wish to see how your robots can help with preventive maintenance. 
I liked the Spot dog presented by Boston Dynamics. I hope that it's humanoid body can enable the robot to execute more tasks, like climb a ladder or turn a valve. ",tesla-motors
6983162517938196480,6982846291097649152,2022-10-04 20:34:45,55657035,0,English,The radical is always on trial because the average human m o r o n has no clue about how an advanced human brain works.  Only m o r o n s dis Elon -  there is no argument on this subject.  Raise your hand - state your are a m o r o n and then dis Elon.  We’ll be listening.,tesla-motors
6983767647742029824,6982846291097649152,2022-10-06 12:39:19,255020580,3,English,"Wow so exciting to see the progress in advanced technologies- this device should come in handy ! I do like this tech, but i couldn’t help but notice, the springs in the finger joints look the same which are in my clothes pegs, well they grip well so why reinvent the wheel ! Great work",tesla-motors
6983893416833101826,6982846291097649152,2022-10-06 20:59:05,948074620,0,Other,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,tesla-motors
6983248200191107072,6982846291097649152,2022-10-05 02:15:13,907115793,0,English,Man I almost thought it was going to flip me off,tesla-motors
6984560855438766080,6982846291097649152,2022-10-08 17:11:14,975043448,0,Spanish,"Hola compañeros, dicen que perdí disfrutando de la prueba y error.

Asumir riegos ante desafíos, no han sido ni serán para  todos, si no para quienes están dispuestos a llevar a la práctica, por encima de los límites propios o de su entorno. 

Creciendo durante el proceso, lo cual para otros aparenta un retroceso.",tesla-motors
6983166010136641536,6982846291097649152,2022-10-04 20:48:37,1041079653,0,English,Slick introduction! ⚜️,tesla-motors
6983439261937057792,6982846291097649152,2022-10-05 14:54:26,403519566,1,Other,So great!!!,tesla-motors
6982922647395319808,6982846291097649152,2022-10-04 04:41:35,498528297,4,English,"I love the motivation behind Optimus; they are out to change the world. Elon's strategy for the quickest path to a useful robot and then ramp up production will drive them to success. It is not wishful thinking, either. There are basic principles at work here - take a look at Morris Chang and TSMC.",tesla-motors
6982902824753893376,6982846291097649152,2022-10-04 03:22:49,845691603,1,English,"Hello sir , I made Gasoline & Diesel from waste & it passed the whole basic testings , like "" Purity , Density, Combustion, Corrosion , etc."" 

I filled it up in my bike & it runs  completely fine, without any damage in Bike  Engine.

Can you help me out to guid me for  further procedure ?",tesla-motors
6982859759418839040,6982846291097649152,2022-10-04 00:31:41,333300663,2,English,"This ad could be a scary message eh
Duality of symbolism..

Peace.. or victory
Hang 10.. 
Horns Raised
Perfect.. 666
With love..Black Heart

Curious ad..
Maybe a future ad can display the robot's face while it eerily smiles and slowly covers one eye with it's hand?

#GettinJiggyWithIT
#RoboRevolution",tesla-motors
6985813762582749184,6982846291097649152,2022-10-12 04:09:51,525469982,0,English,Another ploy for Wlon to manipulate the stock market i bet u this coincides with company black out policies,tesla-motors
6982884128685760512,6982846291097649152,2022-10-04 02:08:31,719140040,3,Other,Great job 👍 ,tesla-motors
6984572034982768640,6982846291097649152,2022-10-08 17:55:40,744717450,2,Other,22,tesla-motors
6986732508377726976,6982846291097649152,2022-10-14 17:00:37,946298500,0,English,Really intriguing things are coming around us,tesla-motors
6986141082996662273,6982846291097649152,2022-10-13 01:50:30,666507647,0,English,"Just because you know what the future will be, have the best talent and resources assuredly means it will be just a hair off point which might as well mean the other side of the universe of a miss 😉.  Good luck though.",tesla-motors
6982977725485481984,6982846291097649152,2022-10-04 08:20:27,682094026,0,English,"Our world resembles ""Terminator"" ( the film) more  everyday.... I do appreciate the ingenuity but it still freaks me out some what.... The sheer cold metal humanoid bit.....",tesla-motors
6985052241355268096,6982846291097649152,2022-10-10 01:43:50,1029044104,0,Hindi,कंपनी में कोई जगह ख़ाली हो तो मस्क भैया मुझे जरूर याद करना।,tesla-motors
6986120073568501760,6982846291097649152,2022-10-13 00:27:01,722123335,0,Other,i,tesla-motors
6983861003985768448,6982846291097649152,2022-10-06 18:50:17,955526523,0,Other,🤘,tesla-motors
6986747748649725952,6982846291097649152,2022-10-14 18:01:10,112382543,1,English,Nope no thank you! We don’t need them!,tesla-motors
6983525231088869376,6982846291097649152,2022-10-05 20:36:02,35623352,0,English, @ElonMusk hope you can also solve the 6~7bi people excess when prime comes to life. Or can we all be effortlessly converted to meaningless unproductive tourists? 🤙🤙🤙🤟,tesla-motors
6983948271614406656,6982846291097649152,2022-10-07 00:37:03,1022098011,3,Other,😳😳👅👅,tesla-motors
6982945547888312321,6982846291097649152,2022-10-04 06:12:35,992594942,1,Other,Great,tesla-motors
6984669809628090368,6982846291097649152,2022-10-09 00:24:11,808304029,2,English,"Cool, I've got some ideas to improve it. I'll try to do something close to it using arduino, maybe it works on basic stuff. 

Really interesting.",tesla-motors
6988242219556032512,6982846291097649152,2022-10-18 20:59:40,133399211,1,Other,"
awesome",tesla-motors
6984689468272250880,6982846291097649152,2022-10-09 01:42:18,206694637,1,English,Great technology...,tesla-motors
6983397094904508416,6982846291097649152,2022-10-05 12:06:52,693411103,3,English,He didn't do one gesture that i would love to see robot do. It's something related to Linus Torvalds and Nvidia. It would be so funny robot disobeying and showing that gesture to human being,tesla-motors
6984312671571505152,6982846291097649152,2022-10-08 00:45:03,610946883,0,English,I have no marketable skills in this area,tesla-motors
6983277475220905984,6982846291097649152,2022-10-05 04:11:33,944914982,0,English,"I hope one day Tesla will launch World's most safest and strong biotech for human problem.
Ex.elbow joints, artificial human body organ something like that.",tesla-motors
6984236712751157248,6982846291097649152,2022-10-07 19:43:13,328226701,1,Other,Awesome !!!,tesla-motors
6984506171646693376,6982846291097649152,2022-10-08 13:33:57,1047819884,0,English,Crazy innovations = tesla,tesla-motors
6983405804448092160,6982846291097649152,2022-10-05 12:41:29,1044988132,2,Other,"https://spaceexplor.com/transformers-top-15-highest-grossing-film-series-of-all-time/

Prime! 🤖",tesla-motors
6982850075307769856,6982846291097649152,2022-10-03 23:53:13,368764135,4,English,"In ASL: “V, Y, ILY, F” 🤔

Cool update though! Exciting to see it come together!",tesla-motors
6982926332519198721,6982846291097649152,2022-10-04 04:56:14,368764135,1,Other,👍👍👍👍,tesla-motors
6984017083994947584,6982846291097649152,2022-10-07 05:10:29,1047879868,0,English,"touch feelings
",tesla-motors
6985692786972839936,6982846291097649152,2022-10-11 20:09:08,1047033576,0,Other,❤️❤️❤️👍Tesla ,tesla-motors
6982863466663403520,6982846291097649152,2022-10-04 00:46:25,925498856,2,Other,"❤❤
",tesla-motors
6982909924242595840,6982846291097649152,2022-10-04 03:51:02,1045318428,1,English,For what ,tesla-motors
6983059258883862528,6982846291097649152,2022-10-04 13:44:26,1031651394,1,English,Very interesting..❤️,tesla-motors
6986362916182630400,6982846291097649152,2022-10-13 16:31:59,912233593,1,English,Is it just me or does it look like a mouse with fingers ???,tesla-motors
6986247749247635456,6982846291097649152,2022-10-13 08:54:21,137612557,1,Other,👿 ,tesla-motors
6982919494851592192,6982846291097649152,2022-10-04 04:29:03,774629,1,Other,Brilliant,tesla-motors
6984941725135851520,6982846291097649152,2022-10-09 18:24:41,4262051,0,Other,Cool,tesla-motors
6986773855801401344,6982846291097649152,2022-10-14 19:44:55,943887940,1,Other,Future🔥,tesla-motors
6987467219450396672,6982846291097649152,2022-10-16 17:40:05,1050401612,1,Other,Amezing ,tesla-motors
6983020181971177472,6982846291097649152,2022-10-04 11:09:09,517254080,3,English,Johnny Silverhand??,tesla-motors
6982957836418846720,6982846291097649152,2022-10-04 07:01:25,633525760,0,Other,Amazing.,tesla-motors
6982928295864516608,6982846291097649152,2022-10-04 05:04:02,841783264,3,English,"Q: will you deploy them to space with the servers at the end of the stream? 
",tesla-motors
6983893289888288768,6982846291097649152,2022-10-06 20:58:34,948074620,0,Other,❤¡¡¡LOOOOOOOOVVVVVVVEEEEEEEEEEEE!!!❤,tesla-motors
6985943633707343873,6982846291097649152,2022-10-12 12:45:54,816398373,0,Other,no,tesla-motors
6984862109507473408,6982846291097649152,2022-10-09 13:08:19,1044522353,1,English,The Swastika was a symbol of peace before Hitler as the backward peace sign meant F-O in Britan.,tesla-motors
6987520387945271296,6982846291097649152,2022-10-16 21:11:22,930084809,0,Other,Amazing ,tesla-motors
6983440790001737729,6982846291097649152,2022-10-05 15:00:30,779285524,2,English,Imagine a self driving car that used robot hands to literally steer for you,tesla-motors
6983163359990837248,6982846291097649152,2022-10-04 20:38:05,347374492,0,English,"So cool! My 16 old said: we can build The most perfect robot but we will never be able to build one with a soul, spirit.",tesla-motors
6985418860648681472,6982846291097649152,2022-10-11 02:00:39,895408700,2,English,"When Tesla teams up with Boston, then we'll talk.
Being part of a company 8+ years behind what's already been achieved and pouring billions into reinventing the wheel is not productive nor an advancement of any kind.",tesla-motors
6987499630196342784,6982846291097649152,2022-10-16 19:48:53,835760646,0,Other,Great ,tesla-motors
6983139661976129536,6982846291097649152,2022-10-04 19:03:55,47030339,3,English,"please check us out on robotsdna.com, wondering if there is a possiblity to provide our solutions for the AI software we have created and provide a more structured and accountable system for elderly and disabled care through Elon Musk's companies.",tesla-motors
6982953656018964480,6982846291097649152,2022-10-04 06:44:48,652584582,1,English,Useful for everyday tasks.,tesla-motors
6982857133545373696,6982846291097649152,2022-10-04 00:21:15,956818381,2,English,I can’t wait to buy one of these. Elon and Tesla make products like no other company!,tesla-motors
6982862842123177985,6982846291097649152,2022-10-04 00:43:56,307170760,2,English,Here we go Elon 😄🔥🔥🔥,tesla-motors
6983040141841825792,6982846291097649152,2022-10-04 12:28:28,1046380516,1,English,The most technologically brand in the world and I will be excited to brand for Tesla.. 🙌,tesla-motors
6986014451707584512,6982846291097649152,2022-10-12 17:27:19,1037556657,1,Other,🤣 ,tesla-motors
6982949930604658688,6982846291097649152,2022-10-04 06:30:00,62744452,1,English,Wonderful. A robot that will take 1 minute to sign “hello”👏🏽,tesla-motors
6983312182243450880,6982846291097649152,2022-10-05 06:29:27,339659811,0,English,Can you imagine their customer support for prosthetics? ,tesla-motors
6982856275667632128,6982846291097649152,2022-10-04 00:17:51,112684261,2,Other,Excellent,tesla-motors
6983056082440966144,6982846291097649152,2022-10-04 13:31:48,592763054,0,English,This is the future !,tesla-motors
6984208208533884928,6982846291097649152,2022-10-07 17:49:57,360504499,1,English,Just think of all the other gestures an AI can make.,tesla-motors
6982914689500377088,6982846291097649152,2022-10-04 04:09:58,1013780316,1,Italian,"Interasante avance tecnologico
",tesla-motors
6982893915024568320,6982846291097649152,2022-10-04 02:47:25,849312920,1,English,Terminator is coming 🤖,tesla-motors
6983192459933536256,6982846291097649152,2022-10-04 22:33:43,689649421,2,English,Can't wait to see the heart for what it is.,tesla-motors
6987078060667719680,6982846291097649152,2022-10-15 15:53:43,806607806,2,English,"For all those that may not believe that humanoid robotics be a part of our daily lives in the near future, should have a quick view at the developement that was made by now. Watch here ->>> https://youtu.be/tF4DML7FIWk

Tesla  for pushing the the technologie",tesla-motors
6985563645577412608,6982846291097649152,2022-10-11 11:35:58,899955314,1,English,Optimus is the future🤖,tesla-motors
6982942313186508801,6982846291097649152,2022-10-04 05:59:44,607853626,2,English,Can't wait for the Megatronus series as well 👌,tesla-motors
6983166523003596800,6982846291097649152,2022-10-04 20:50:40,119045555,0,English,Prosthetics like Star Trek and Starship Troopers here we come! ,tesla-motors
6982908114513641472,6982846291097649152,2022-10-04 03:43:50,242851594,1,English,"Wow!!! Its amazing, but ,where is my ford affordable Telsa car, chop chop. Or my flying tesla car???  Am I asking to much for a solar Telsa car?",tesla-motors
6983040394783531008,6982846291097649152,2022-10-04 12:29:28,973366772,1,English,Katie Pearson  got you a Tesla 😆,tesla-motors
6982848701585088512,6982846291097649152,2022-10-03 23:47:45,757473282,3,Other,🤟 ,tesla-motors
6982906342973816832,6982846291097649152,2022-10-04 03:36:48,1008036089,3,Other,😯😲,tesla-motors
6982905973707317248,6982846291097649152,2022-10-04 03:35:20,330750593,2,Other,🤙🏼,tesla-motors
6982861088149094400,6982846291097649152,2022-10-04 00:36:58,45274241,4,English,"Great new techbology, the future is here",tesla-motors
6982864375845941248,6982846291097649152,2022-10-04 00:50:02,12506607,4,English,I want it to clean my dishwahers pls 😝,tesla-motors
6986322010226233344,6982846291097649152,2022-10-13 13:49:26,452627412,0,English,What a wise way to spend your hard-earned-devalued money.,tesla-motors
6983620209605554176,6982846291097649152,2022-10-06 02:53:27,1024945165,1,Other,AI,tesla-motors
6982882933862748160,6982846291097649152,2022-10-04 02:03:47,1046725433,4,English,Great new technology our future is best,tesla-motors
6982966809142403072,6982846291097649152,2022-10-04 07:37:04,489576762,2,German,Liefer lieber die bezahlten Autos aus Elon,tesla-motors
6986569014852386816,6982846291097649152,2022-10-14 06:10:57,731725721,0,Other,Fitri Khumaeroh ,tesla-motors
6983713589169664001,6982846291097649152,2022-10-06 09:04:30,29496509,2,English,"It seems like ""Terminator""... ",tesla-motors
6982847193611202560,6982846291097649152,2022-10-03 23:41:45,71672090,1,Other,So 2022,tesla-motors
6985576481426964480,6982846291097649152,2022-10-11 12:26:58,588146441,1,Other,Joris Lycklama à Nijeholt ,tesla-motors
6982964748413734913,6982846291097649152,2022-10-04 07:28:53,511593956,0,English,Call me childish but I was really hoping to see this robo hand flipping the bird..🤣 ,tesla-motors
6983358914012553217,6982846291097649152,2022-10-05 09:35:09,65422856,2,English,The Birth of Terminator 🤣?,tesla-motors
6983138171962220545,6982846291097649152,2022-10-04 18:58:00,1032614986,0,English,So  cool  looking  science  fictional  !!,tesla-motors
6986364164487168000,6982846291097649152,2022-10-13 16:36:57,846923291,2,English,I was expecting a🖕,tesla-motors
6984606551923642368,6982846291097649152,2022-10-08 20:12:49,303446237,0,Other,👏👏👏,tesla-motors
6983122159917305856,6982846291097649152,2022-10-04 17:54:23,503395770,1,English,Now all Elon has to do is buy Skynet rights,tesla-motors
6983122304016818176,6982846291097649152,2022-10-04 17:54:57,503395770,2,English,Now all Elon has to do is buy Skynet rights,tesla-motors
6987361418111033345,6982846291097649152,2022-10-16 10:39:40,221361229,0,English,But this is clearly marketing… is Tesla still claiming the spend 0$ in marketing? Or is that because they don’t pay marketing people?,tesla-motors
6982968622776250368,6982846291097649152,2022-10-04 07:44:16,969993868,2,German,"Die neuen Fachkräfte von Morgen🤟🏼
Ist aber die Welt bereit dafür, wohl kaum.",tesla-motors
6984375149164724224,6982846291097649152,2022-10-08 04:53:18,422647801,3,English,Missing one possible position of fingers,tesla-motors
6983752507403509760,6982846291097649152,2022-10-06 11:39:09,66924512,0,Other,✌️🤘🤚🖖🦾,tesla-motors
6982895180756467712,6982846291097649152,2022-10-04 02:52:27,223149660,1,English,"There is 8 billion people 2 billion under poverty line, why do we need robots? When the worst human is 100 times smarter than this robot. We understand the need for robotics as machinery or process aid but this?",tesla-motors
6982877848906727425,6982846291097649152,2022-10-04 01:43:34,401642908,1,Other,🫶🏼,tesla-motors
6983688141526245376,6982846291097649152,2022-10-06 07:23:23,50523946,0,English,Congrats to the whole team! Looking forward to more updates.,tesla-motors
6983898062628745216,6982846291097649152,2022-10-06 21:17:32,948074620,0,English,♡LOVE WILL SAVE THE WORLD♡,tesla-motors
6982896545629188097,6982846291097649152,2022-10-04 02:57:52,6971776,1,English,"In my mind's ear, I hear the theme to Westworld as the soundtrack to this...",tesla-motors
6983539181771722752,6982846291097649152,2022-10-05 21:31:28,30712123,0,English,How about we focus on the Cyber Truck instead?,tesla-motors
6983037895196446720,6982846291097649152,2022-10-04 12:19:32,684769874,0,English,This Is The Future,tesla-motors
6983135571770507264,6982846291097649152,2022-10-04 18:47:40,13699593,0,English,So good to have had the opportunity to add to this technology,tesla-motors
6986414422554480640,6982846291097649152,2022-10-13 19:56:39,871492304,0,English,Waiting for your reply. ,tesla-motors
6982959346376720384,6982846291097649152,2022-10-04 07:07:25,182543226,0,English,IRobot is definitely coming. Robots will rule the world. Us humans will definitely destroy us. Certain things shouldn’t be messed with.,tesla-motors
6987810145804115968,6982846291097649152,2022-10-17 16:22:45,375720028,0,Other,🚀🎨✨,tesla-motors
6986211233309822976,6982846291097649152,2022-10-13 06:29:15,206698936,0,English,Please check my profile for any inventory specialist  posts please ,tesla-motors
6982872911216877568,6982846291097649152,2022-10-04 01:23:57,874027868,1,English,"I am not convinced until I see 🖖… just kidding, Can’t wait to see what Tesla and SpaceX have in store with top engineers across the world",tesla-motors
6985326593476820992,6982846291097649152,2022-10-10 19:54:00,71656414,0,English,It's finally here.  The bionic arm,tesla-motors
6987659537692426240,6982846291097649152,2022-10-17 06:24:18,870998393,0,English,this is a scene from Daft Punk music video 😄,tesla-motors
6986921821904261120,6982846291097649152,2022-10-15 05:32:53,272137945,0,English,nice video. thats all. Where are the deliveries where are  the quality and promises?,tesla-motors
6983945462223429632,6982846291097649152,2022-10-07 00:25:53,357260897,0,Other,"nice
",tesla-motors
6985363160820023296,6982846291097649152,2022-10-10 22:19:19,1038589495,0,Other,❤❤❤,tesla-motors
6987885656182063105,6982846291097649152,2022-10-17 21:22:49,1008237088,0,Other,Wow,tesla-motors
6983431459013320704,6982846291097649152,2022-10-05 14:23:25,67588915,0,English,fantastic but it takes 4 days to charge and new batteries will bankrupt you. ,tesla-motors
6983039623660765184,6982846291097649152,2022-10-04 12:26:24,8714774,0,Other,👍👍👍,tesla-motors
6984535033206255616,6982846291097649152,2022-10-08 15:28:38,1039615382,0,Other,👍 ,tesla-motors
6983277099591569408,6982846291097649152,2022-10-05 04:10:03,184730796,0,Other,🦾🤖🤝💪🏼🧠🫰.   🏹🖕.🌩,tesla-motors
6982869770308116480,6982846291097649152,2022-10-04 01:11:28,113832038,1,Other,Cool,tesla-motors
6981945695503065088,6981766189739823104,2022-10-01 11:59:32,703639065,10,English,"It’s great to see how the AI team are able to own their creation and are given freedom to try new things and ‘fail fast’

I see Tesla more like an Alphabet. With its core competencies beings cars, FSD, mega pack with stuff like Tesla bot, insurance etc coming under the traditional ‘other bets section’ which may or may not pay off. 

Exciting to see where this goes over the next 3 years.",tesla-motors
6982125006537297920,6981766189739823104,2022-10-01 23:52:03,153410763,6,English,"Tesla. Again, closing the breach between the real future and the Sci-Fi one.
Impressive and great show of talent to re-think and re-invent everything, to do it different and ready for consumption.
Technology that matters is the technology that really change our lives in a significant way.
Optimus is nice but, under my point of view it is nicer to see the transfer of knowledge between car, software, hardware and robotics, like a decisive accelerator and differenciative factor.
BTW, recruters, please take notes and learn how to engage and enrolle engineers.",tesla-motors
6981852349451403264,6981766189739823104,2022-10-01 05:48:36,207144953,20,English,That robot was so underwhelming like taken from the early 2000s. Boston Dynamics are miles a head.,tesla-motors
